seed,domain,model,group,mae,rmse,r2,spearman,analysis
22,osm,summary_mlp,4-5,0.2890665181183273,0.40540342701726667,0.11042610116265417,0.7762846118364668,failure_count_group
22,osm,summary_mlp,6+,0.32876396645332956,0.41423395743373836,-0.31282386664863093,0.7101874117790916,failure_count_group
22,synthetic,deepsets,1,0.06058364273704921,0.09482355067161737,-0.11995425087730038,0.188168449197861,failure_count_group
22,synthetic,deepsets,2-3,0.07168745056694026,0.12660310187245086,0.6566941653052132,0.38079359845399174,failure_count_group
22,synthetic,deepsets,4-5,0.07524664771736579,0.12832183774051703,0.5132986801419221,0.06749378274266579,failure_count_group
22,synthetic,deepsets,6+,0.09411300345716707,0.17247047878009283,0.6687985873392868,0.4307910377952828,failure_count_group
22,synthetic,direct_full,1,0.03517252903352025,0.08897485006295686,0.013942171905788281,0.3755954986427349,failure_count_group
22,synthetic,direct_full,2-3,0.046473538988483644,0.13260562043730523,0.6233687465613756,0.3063841614332151,failure_count_group
22,synthetic,direct_full,4-5,0.054980272498625186,0.10305255277499126,0.6861089798677873,0.3144337774870342,failure_count_group
22,synthetic,direct_full,6+,0.09695464991812468,0.15210916809538094,0.7423836487503614,0.5660437827132406,failure_count_group
22,synthetic,direct_no_coordinates,1,0.03279655853974676,0.08937051175345888,0.005152884275566927,0.3755954986427349,failure_count_group
22,synthetic,direct_no_coordinates,2-3,0.03965536129243728,0.12894941624487524,0.6438513907932051,0.3018825983865817,failure_count_group
22,synthetic,direct_no_coordinates,4-5,0.05252994306077328,0.12761639008147235,0.5186352394183537,0.2901204551733938,failure_count_group
22,synthetic,direct_no_coordinates,6+,0.08960731036249521,0.16380362289014538,0.7012488068558856,0.5576897006224435,failure_count_group
22,synthetic,direct_no_fiedler,1,0.037927581158305274,0.08881711367102142,0.017435278872573012,0.3255347593582888,failure_count_group
22,synthetic,direct_no_fiedler,2-3,0.04390018103459459,0.1287949177154773,0.6447043062181688,0.3218895452605083,failure_count_group
22,synthetic,direct_no_fiedler,4-5,0.04337356693734493,0.06893064781859094,0.8595615256765635,0.3173235895105983,failure_count_group
22,synthetic,direct_no_fiedler,6+,0.07894396540312129,0.14108512229874212,0.7783717687534295,0.5686339129684661,failure_count_group
22,synthetic,residual_full,1,0.013394941538544073,0.03604430726872442,0.8381766370972475,0.5670309199427515,failure_count_group
22,synthetic,residual_full,2-3,0.025878431237667417,0.09949937089722691,0.7879524975592967,0.6446193833079528,failure_count_group
22,synthetic,residual_full,4-5,0.026950732323787252,0.06462109148700924,0.8765730602819914,0.698575876179552,failure_count_group
22,synthetic,residual_full,6+,0.06107268384884367,0.12175833209982254,0.8349330893712072,0.8032559924910996,failure_count_group
22,synthetic,residual_no_coordinates,1,0.011542410037423834,0.03201132205068442,0.8723634440896012,0.6239965206265261,failure_count_group
22,synthetic,residual_no_coordinates,2-3,0.02540960134523534,0.09921801203135211,0.7891500346005819,0.6832470005883419,failure_count_group
22,synthetic,residual_no_coordinates,4-5,0.028773250412744998,0.06816811734029327,0.8626514805213642,0.7374958319439812,failure_count_group
22,synthetic,residual_no_coordinates,6+,0.05773057067267843,0.1149597859516542,0.8528519417598536,0.8328271990014502,failure_count_group
22,synthetic,residual_no_fiedler,1,0.01267456719592551,0.03435466996798202,0.8529925253526995,0.5670309199427515,failure_count_group
22,synthetic,residual_no_fiedler,2-3,0.023688960308532396,0.09783106933351644,0.7950036667165589,0.6423175706723081,failure_count_group
22,synthetic,residual_no_fiedler,4-5,0.031277644166046614,0.0753847512594781,0.8320312868493088,0.7029198238285922,failure_count_group
22,synthetic,residual_no_fiedler,6+,0.06678713192603705,0.131556862571589,0.8072964754815818,0.7953615120702329,failure_count_group
22,synthetic,spectral,1,0.008464786092174485,0.02922868602183679,0.8935890207860695,0.9939839572192513,failure_count_group
22,synthetic,spectral,2-3,0.05395130800033754,0.20597681514067886,0.09128191926164919,0.9687673683960865,failure_count_group
22,synthetic,spectral,4-5,0.03817627306014328,0.14296193500931914,0.395909204854069,0.9729774790107805,failure_count_group
22,synthetic,spectral,6+,0.12352994743091025,0.2911284783676145,0.0563041971672974,0.8199955637827411,failure_count_group
22,synthetic,summary_mlp,1,0.03440406465146482,0.08930600334386055,0.006588544485448988,0.22196222940822485,failure_count_group
22,synthetic,summary_mlp,2-3,0.05014250755551339,0.11849944945882165,0.6992364812478697,0.28804045837522463,failure_count_group
22,synthetic,summary_mlp,4-5,0.06198656418710608,0.12435668816605201,0.5429121496217499,-0.03578921044567868,failure_count_group
22,synthetic,summary_mlp,6+,0.09125622408940341,0.1706752282632339,0.6756576737315239,0.28692960755983987,failure_count_group
33,osm,deepsets,1,0.1290299223627979,0.3014668391776733,0.3139655834089503,0.13173826388631277,failure_count_group
33,osm,deepsets,2-3,0.14420602278021752,0.3038220719201905,0.5810283928308857,0.6462492589279552,failure_count_group
33,osm,deepsets,4-5,0.13190958232633854,0.24670709149181436,0.6409734960098374,0.7521158533543495,failure_count_group
33,osm,deepsets,6+,0.17784209052020006,0.2941591765566679,0.3519644646083492,0.7144030383114487,failure_count_group
33,osm,direct_full,1,0.13470448538337823,0.2903025500929157,0.3638368477525715,0.4822672132002176,failure_count_group
33,osm,direct_full,2-3,0.13023116612458416,0.30262362641490165,0.5843271941635688,0.6783069020110208,failure_count_group
33,osm,direct_full,4-5,0.0720702978074584,0.19581821805529362,0.7738120669414623,0.7716747771189147,failure_count_group
33,osm,direct_full,6+,0.08643481681742932,0.206165288583356,0.6816791311194623,0.7190096515247155,failure_count_group
33,osm,direct_no_coordinates,1,0.12550983464458332,0.2942056968903164,0.3466152937724907,0.6019483040403691,failure_count_group
33,osm,direct_no_coordinates,2-3,0.12523947700030766,0.30053844288310755,0.5900357237907677,0.7629943904845925,failure_count_group
33,osm,direct_no_coordinates,4-5,0.09428399924975038,0.23488946736761063,0.6745454632957051,0.779674425275041,failure_count_group
33,osm,direct_no_coordinates,6+,0.13496459045099968,0.29675340537840994,0.34048383948185235,0.7044116413751523,failure_count_group
33,osm,direct_no_fiedler,1,0.12405649554317556,0.29292494202423824,0.3522916228821271,0.578736607868951,failure_count_group
33,osm,direct_no_fiedler,2-3,0.12309907783478466,0.29741510788064895,0.5985125244026372,0.7721533307431373,failure_count_group
33,osm,direct_no_fiedler,4-5,0.059151182549576686,0.18142700810907733,0.8058367105454421,0.8088026527918801,failure_count_group
33,osm,direct_no_fiedler,6+,0.08285401232915277,0.2301080805645752,0.6034501786028018,0.7458029458997647,failure_count_group
33,osm,residual_full,1,0.11376924526326322,0.2905333138065602,0.36282506388081526,0.8170473710574563,failure_count_group
33,osm,residual_full,2-3,0.11749974378450691,0.2970592405570239,0.5994727365200343,0.8898782445473861,failure_count_group
33,osm,residual_full,4-5,0.05938356871105975,0.17995161665520382,0.8089817997503139,0.9079724825686609,failure_count_group
33,osm,residual_full,6+,0.07616032321851682,0.20838847768026397,0.67477687154225,0.8583894564755171,failure_count_group
33,osm,residual_no_coordinates,1,0.11632355214961425,0.2961429733930696,0.3379821890507483,0.7668821923755724,failure_count_group
33,osm,residual_no_coordinates,2-3,0.12289803675288916,0.30687402211674336,0.5725688180251574,0.8932993543012082,failure_count_group
33,osm,residual_no_coordinates,4-5,0.10682923038181645,0.279869983622246,0.5379639223335881,0.8795954880637468,failure_count_group
33,osm,residual_no_coordinates,6+,0.14405786121816533,0.3341007775197436,0.1640332737304513,0.751830679991326,failure_count_group
33,osm,residual_no_fiedler,1,0.11444669386647081,0.2862251236727953,0.3815817291100072,0.8782233728665302,failure_count_group
33,osm,residual_no_fiedler,2-3,0.11613526824880228,0.29331145964529365,0.6095153082176388,0.9060417275773719,failure_count_group
33,osm,residual_no_fiedler,4-5,0.053375852279363055,0.1757820012895773,0.817731318122155,0.9475835420350625,failure_count_group
33,osm,residual_no_fiedler,6+,0.05352082430095964,0.17797541038168727,0.7627785123655513,0.9203059839926062,failure_count_group
33,osm,spectral,1,0.1956027289219133,0.4103172504237621,-0.2708853117829866,0.5652025995661343,failure_count_group
33,osm,spectral,2-3,0.45765754127334335,0.6508432204501963,-0.9226433105882266,0.33753525778660753,failure_count_group
33,osm,spectral,4-5,0.6985526977496507,0.808161161191057,-2.8526467826055915,0.15309905460502418,failure_count_group
33,osm,spectral,6+,0.7608743547786312,0.8445184563688418,-4.341365653645493,-0.061476152020040566,failure_count_group
33,osm,summary_mlp,1,0.1491147443255533,0.3208996571940463,0.22267020401037008,0.5730578138861268,failure_count_group
33,osm,summary_mlp,2-3,0.2448470778297763,0.3969862090854139,0.2846858919435963,0.7275150070517624,failure_count_group
33,osm,summary_mlp,4-5,0.31092982765565597,0.4461894078319881,-0.1743613679585616,0.7656919422615996,failure_count_group
33,osm,summary_mlp,6+,0.4295853261170367,0.5300364274398415,-1.1039986420671726,0.7207409089109871,failure_count_group
33,synthetic,deepsets,1,0.024013412029092258,0.029890803455235582,-10.715414840048833,0.07081807081807082,failure_count_group
33,synthetic,deepsets,2-3,0.05608909314490776,0.1462169758419183,0.5506290230352988,0.21403939483635337,failure_count_group
33,synthetic,deepsets,4-5,0.12291222678034897,0.23984294779217186,0.44612934736660703,0.457006409356582,failure_count_group
33,synthetic,deepsets,6+,0.15692051653776679,0.2835471378181934,0.501771644125001,0.5882380154461072,failure_count_group
33,synthetic,direct_full,1,0.054997043410718656,0.056271550125623834,-40.52027789163005,0.09218559218559218,failure_count_group
33,synthetic,direct_full,2-3,0.06356172347156737,0.13364582796445643,0.6245775523235735,0.11233853546572127,failure_count_group
33,synthetic,direct_full,4-5,0.11911533393655321,0.24276882960756827,0.4325334103659141,0.31525230452723113,failure_count_group
33,synthetic,direct_full,6+,0.10445244990822607,0.1853214959168034,0.7871716393286898,0.5571784290755194,failure_count_group
33,synthetic,direct_no_coordinates,1,0.02644126023762019,0.02760015301720609,-8.98861958359901,0.08519084366602625,failure_count_group
33,synthetic,direct_no_coordinates,2-3,0.0484318070701433,0.12827637134150688,0.6541380725058317,0.5735577775885133,failure_count_group
33,synthetic,direct_no_coordinates,4-5,0.10646213489686417,0.2253345877391156,0.5111111128057899,0.5387438498230315,failure_count_group
33,synthetic,direct_no_coordinates,6+,0.0918915994486682,0.14842743084602544,0.8634768670409498,0.7558579471378688,failure_count_group
33,synthetic,direct_no_fiedler,1,0.02752108309358725,0.029166730746266384,-10.154702669727904,-0.09769500953388734,failure_count_group
33,synthetic,direct_no_fiedler,2-3,0.053685947193807045,0.12972099304472826,0.6463041579633957,0.5010301750996662,failure_count_group
33,synthetic,direct_no_fiedler,4-5,0.11604808319009935,0.22863057537173928,0.4967044779798573,0.4866139065398201,failure_count_group
33,synthetic,direct_no_fiedler,6+,0.08659352618272219,0.13950644802564602,0.8793946792344836,0.7794199477433928,failure_count_group
33,synthetic,residual_full,1,0.010713341717424432,0.011410005959910338,-0.7070814229251527,0.6709401709401709,failure_count_group
33,synthetic,residual_full,2-3,0.043201502663852386,0.14385336767470344,0.5650398278622613,0.8557609418612006,failure_count_group
33,synthetic,residual_full,4-5,0.08927965364146137,0.19022320709875723,0.6515973523791965,0.8094239522729036,failure_count_group
33,synthetic,residual_full,6+,0.06674220905816844,0.13830012432945887,0.8814714295277558,0.8929380888334043,failure_count_group
33,synthetic,residual_no_coordinates,1,0.002526384656091451,0.0040428017522857775,0.7856875583493607,0.685670730149218,failure_count_group
33,synthetic,residual_no_coordinates,2-3,0.02462908744340305,0.1171395180921809,0.7115860309749589,0.8894409215593728,failure_count_group
33,synthetic,residual_no_coordinates,4-5,0.07335766600907168,0.18684621842629837,0.6638577730301422,0.8584438308006168,failure_count_group
33,synthetic,residual_no_coordinates,6+,0.06429267959392437,0.14553836525133282,0.8687398517669078,0.9000564650640825,failure_count_group
33,synthetic,residual_no_fiedler,1,0.017944253500746573,0.01819143968433108,-3.339269615170106,0.7924297924297924,failure_count_group
33,synthetic,residual_no_fiedler,2-3,0.03831088392858905,0.1135381112676468,0.7290477537048661,0.8606707102592842,failure_count_group
33,synthetic,residual_no_fiedler,4-5,0.09162809101248522,0.18614593088481682,0.6663727298839649,0.8237221754671873,failure_count_group
33,synthetic,residual_no_fiedler,6+,0.06912544649593809,0.1221679338320582,0.9075105145440243,0.8765859335457667,failure_count_group
33,synthetic,spectral,1,0.0014499119300596512,0.0030123393238081263,0.8810155311825947,0.9902319902319903,failure_count_group
33,synthetic,spectral,2-3,0.05503163815949041,0.20000908720991972,0.15916867904379672,0.9661581640210053,failure_count_group
33,synthetic,spectral,4-5,0.14323894123189232,0.32642816964251736,-0.025958295702871892,0.7908534346507067,failure_count_group
33,synthetic,spectral,6+,0.2619279786801119,0.45783252380823736,-0.2989462718317777,0.630051347130577,failure_count_group
33,synthetic,summary_mlp,1,0.02594040702969202,0.03255126177885526,-12.893707421346726,0.2198137714512465,failure_count_group
33,synthetic,summary_mlp,2-3,0.05679681090132568,0.12664378037619659,0.6628857141250664,0.3759424870528195,failure_count_group
33,synthetic,summary_mlp,4-5,0.13173934698108328,0.24311864878890155,0.4308968434250662,0.5625690943882219,failure_count_group
33,synthetic,summary_mlp,6+,0.1561557642897229,0.26764833097500224,0.5560776768884047,0.6375463817432827,failure_count_group
44,osm,deepsets,1,0.10001646569384372,0.2513694610406953,0.6034606592695961,0.421191238185684,failure_count_group
44,osm,deepsets,2-3,0.12160814724180075,0.2865259362757777,0.6346712839250761,0.745598472754013,failure_count_group
44,osm,deepsets,4-5,0.1274860081517051,0.26897663788222365,0.6099464709500344,0.7572008401549144,failure_count_group
44,osm,deepsets,6+,0.11802782774145164,0.2581742474056102,0.5063438707934346,0.6916617844569302,failure_count_group
44,osm,direct_full,1,0.09052869266525516,0.25370857364631566,0.5960463471665003,0.6403875541056013,failure_count_group
44,osm,direct_full,2-3,0.1173207691412524,0.30184530691297007,0.5945616875363595,0.818162156662904,failure_count_group
44,osm,direct_full,4-5,0.08870018422096779,0.23783785877513014,0.6950300400561089,0.8017787875154728,failure_count_group
44,osm,direct_full,6+,0.05874849998557042,0.1899660604173848,0.7327296842668937,0.7049307394528973,failure_count_group
44,osm,direct_no_coordinates,1,0.09239592343973113,0.2521261509661431,0.6010696850462538,0.6413958484873608,failure_count_group
44,osm,direct_no_coordinates,2-3,0.11717973635154968,0.30040373870576886,0.5984250659243637,0.8374287753742773,failure_count_group
44,osm,direct_no_coordinates,4-5,0.0878911176502866,0.23897523934566844,0.6921062305606769,0.837338933486453,failure_count_group
44,osm,direct_no_coordinates,6+,0.05819489246008144,0.18979974616770057,0.7331974668137631,0.7711445475830663,failure_count_group
44,osm,direct_no_fiedler,1,0.10237171166104657,0.24722122859010084,0.6164404742326932,0.6326701075205752,failure_count_group
44,osm,direct_no_fiedler,2-3,0.1177591269700321,0.2938139065280782,0.6158501879667637,0.8246332850728293,failure_count_group
44,osm,direct_no_fiedler,4-5,0.08815581233986149,0.24115990593064948,0.6864510854535272,0.8003066421962393,failure_count_group
44,osm,direct_no_fiedler,6+,0.05745559304369768,0.18494710646039755,0.7466658274185706,0.7104048579993428,failure_count_group
44,osm,residual_full,1,0.08338667007088024,0.24688105656647977,0.617495290231475,0.839507504440007,failure_count_group
44,osm,residual_full,2-3,0.10682082852487232,0.2860154584397639,0.6359718718336205,0.9101885554423517,failure_count_group
44,osm,residual_full,4-5,0.07959139155279894,0.2275138497314813,0.7209315319200267,0.9140209075294007,failure_count_group
44,osm,residual_full,6+,0.0485881809092384,0.17388980272307486,0.7760521364212795,0.9233696368554477,failure_count_group
44,osm,residual_no_coordinates,1,0.08251083444246406,0.25072534831093995,0.6054902518485012,0.8565335921455016,failure_count_group
44,osm,residual_no_coordinates,2-3,0.11032152275171044,0.29606321067955815,0.6099459253834618,0.912632755841103,failure_count_group
44,osm,residual_no_coordinates,4-5,0.082431819876442,0.2354872447236213,0.7010284474245587,0.9148946217774948,failure_count_group
44,osm,residual_no_coordinates,6+,0.05017206557683481,0.17858298922976057,0.7638005562543382,0.9193205747764495,failure_count_group
44,osm,residual_no_fiedler,1,0.08268980315989677,0.25130084667398234,0.6036771102434727,0.8102190886851254,failure_count_group
44,osm,residual_no_fiedler,2-3,0.11115879957391112,0.29465223735868956,0.6136548931613727,0.9066688433199358,failure_count_group
44,osm,residual_no_fiedler,4-5,0.09967751658482077,0.2414228192169381,0.6857670487658698,0.8661704920511,failure_count_group
44,osm,residual_no_fiedler,6+,0.07474536339795365,0.1968089682210126,0.7131278004932502,0.8090796607083961,failure_count_group
44,osm,spectral,1,0.2308499125537219,0.4609897635354492,-0.3336559776829242,0.38305681674429004,failure_count_group
44,osm,spectral,2-3,0.4853544117206796,0.6758827549061837,-1.0328187651830798,0.2697455022403362,failure_count_group
44,osm,spectral,4-5,0.653771575607622,0.7796261500064532,-2.276935441134659,0.14885503018259905,failure_count_group
44,osm,spectral,6+,0.7617532003839984,0.8454241230593267,-4.293561530589633,-0.0325237374044172,failure_count_group
44,osm,summary_mlp,1,0.14028201928586007,0.2895987615923554,0.4736742075874296,0.527394250928952,failure_count_group
44,osm,summary_mlp,2-3,0.2238326133763892,0.35673987758791403,0.43368345757111026,0.7741972239145541,failure_count_group
44,osm,summary_mlp,4-5,0.23035456702154997,0.33528732189027716,0.39392083606672745,0.7750293873591327,failure_count_group
44,osm,summary_mlp,6+,0.22929382557439532,0.31279146608940356,0.27538305534009744,0.706003276181662,failure_count_group
44,synthetic,deepsets,1,0.04618124790123125,0.16165948287501977,0.07716877941934897,0.13307868601986247,failure_count_group
44,synthetic,deepsets,2-3,0.07541004731598139,0.21682358707449303,0.5092582067909561,0.29040706092299357,failure_count_group
44,synthetic,deepsets,4-5,0.10929468261691332,0.24772427479196593,0.4093344695290626,0.3467566942171275,failure_count_group
44,synthetic,deepsets,6+,0.09422483552715478,0.22979962428054387,0.6714209316383384,0.36419365077523574,failure_count_group
44,synthetic,direct_full,1,0.045640543015876646,0.16807263965563143,0.002497597809807628,0.22847100776040105,failure_count_group
44,synthetic,direct_full,2-3,0.0692340792730662,0.19703550096875927,0.5947444601368839,0.4812823444603473,failure_count_group
44,synthetic,direct_full,4-5,0.09763118011400858,0.23128661563892924,0.4851206211070962,0.6324007152547294,failure_count_group
44,synthetic,direct_full,6+,0.10208158793841315,0.21427267818337048,0.7143232732844603,0.6615940671896723,failure_count_group
44,synthetic,direct_no_coordinates,1,0.05025217120073863,0.1677009467829414,0.006904675142650696,0.22847100776040105,failure_count_group
44,synthetic,direct_no_coordinates,2-3,0.06643376340787997,0.18767966595035346,0.632316247734843,0.4813083928106741,failure_count_group
44,synthetic,direct_no_coordinates,4-5,0.1000856062536017,0.2305985711353358,0.4881794491283542,0.6454942183405115,failure_count_group
44,synthetic,direct_no_coordinates,6+,0.0954892536839239,0.19663770903066846,0.7594114931691791,0.6656274759290522,failure_count_group
44,synthetic,direct_no_fiedler,1,0.07085225724232039,0.16833967271024708,-0.0006745748249710193,0.22847100776040105,failure_count_group
44,synthetic,direct_no_fiedler,2-3,0.08698990773498719,0.19248325939757635,0.6132539170115219,0.4812823444603473,failure_count_group
44,synthetic,direct_no_fiedler,4-5,0.11803400249954236,0.2387089785889884,0.4515437309288637,0.6417600364872612,failure_count_group
44,synthetic,direct_no_fiedler,6+,0.11059141303079209,0.22552667319256078,0.6835266877638295,0.6589149728199859,failure_count_group
44,synthetic,residual_full,1,0.019064942004491485,0.0358246475295875,0.9546806407710364,0.5559969442322383,failure_count_group
44,synthetic,residual_full,2-3,0.06393119898877885,0.17316433353766586,0.6869909553530783,0.7781449206503769,failure_count_group
44,synthetic,residual_full,4-5,0.09630126165670877,0.2172359293510863,0.5457783731003129,0.8237017325668353,failure_count_group
44,synthetic,residual_full,6+,0.09085923562638867,0.18678503894071388,0.7829171873627598,0.8281438454167473,failure_count_group
44,synthetic,residual_no_coordinates,1,0.013805910221963442,0.03509310446001329,0.9565125956348749,0.5728036669213139,failure_count_group
44,synthetic,residual_no_coordinates,2-3,0.05164701745680494,0.16708795116812877,0.7085726796677072,0.7980001610288371,failure_count_group
44,synthetic,residual_no_coordinates,4-5,0.09060623406952038,0.2234130800905632,0.5195793261193136,0.8517814238201883,failure_count_group
44,synthetic,residual_no_coordinates,6+,0.08642945127332728,0.18879863109997164,0.7782115389193714,0.8330856113895065,failure_count_group
44,synthetic,residual_no_fiedler,1,0.008875472618313923,0.03566983339334465,0.9550714844025032,0.5696516545179416,failure_count_group
44,synthetic,residual_no_fiedler,2-3,0.051379178161072715,0.17496824353630097,0.680435550379598,0.7657985711786799,failure_count_group
44,synthetic,residual_no_fiedler,4-5,0.09005413560177605,0.22510491968715168,0.5122756154960157,0.8165586532129122,failure_count_group
44,synthetic,residual_no_fiedler,6+,0.08928405807094555,0.19820909508717846,0.7555509111136571,0.8249294444496638,failure_count_group
44,synthetic,spectral,1,0.008956822206244516,0.03738834610962769,0.9506380375706542,0.9920550038197096,failure_count_group
44,synthetic,spectral,2-3,0.1046116164186222,0.3019823304770453,0.04807428199166952,0.9189064192486915,failure_count_group
44,synthetic,spectral,4-5,0.11556170872477489,0.3079935760768271,0.08696418677550122,0.9288818450878944,failure_count_group
44,synthetic,spectral,6+,0.2068870340099251,0.4183754728278363,-0.08911489523904947,0.8090159895677,failure_count_group
44,synthetic,summary_mlp,1,0.050239817499022454,0.16409861441171747,0.049111190399050986,0.16699770817417878,failure_count_group
44,synthetic,summary_mlp,2-3,0.0856607713734035,0.2147661916155806,0.5185271222968433,0.3936829591580072,failure_count_group
44,synthetic,summary_mlp,4-5,0.12431264968472597,0.23977908086532068,0.4466153883545714,0.44028833206065354,failure_count_group
44,synthetic,summary_mlp,6+,0.11994070605304286,0.220804828735387,0.6966399420352507,0.4305095095731144,failure_count_group
55,osm,deepsets,1,0.06980231013740694,0.16538467904843643,0.8022716006684038,0.4290215254885489,failure_count_group
55,osm,deepsets,2-3,0.1494746280252788,0.2872276035324579,0.6196157162273122,0.6536199445009331,failure_count_group
55,osm,deepsets,4-5,0.1333187549075094,0.24617751896393855,0.6677895103313953,0.7487720406599605,failure_count_group
55,osm,deepsets,6+,0.1189670225689482,0.22137814514698934,0.6478737431049899,0.6943744492106518,failure_count_group
55,osm,direct_full,1,0.05576173834958288,0.18297520601662728,0.7579734608391614,0.6305670834499262,failure_count_group
55,osm,direct_full,2-3,0.126301126088081,0.3065732988577118,0.5666499313103981,0.7904508793025629,failure_count_group
55,osm,direct_full,4-5,0.16599962553357692,0.35475621541386443,0.3101151835839696,0.773588752447871,failure_count_group
55,osm,direct_full,6+,0.19978056102973513,0.4034453444438717,-0.16949491583686926,0.6608992119748235,failure_count_group
55,osm,direct_no_coordinates,1,0.056004519984282054,0.1824545631063722,0.7593488398214869,0.630709195844438,failure_count_group
55,osm,direct_no_coordinates,2-3,0.12462091213674886,0.3045945420461469,0.5722259360265756,0.7917281658375767,failure_count_group
55,osm,direct_no_coordinates,4-5,0.1431141775949984,0.32367180922995964,0.42571653610232607,0.7827761797469442,failure_count_group
55,osm,direct_no_coordinates,6+,0.166582377467062,0.36370067238705067,0.04957658010200494,0.6932131655970929,failure_count_group
55,osm,direct_no_fiedler,1,0.05704579155619067,0.1811645893625565,0.7627396706423886,0.630709195844438,failure_count_group
55,osm,direct_no_fiedler,2-3,0.11981148141988975,0.2952482514465191,0.5980751261821058,0.7924686076572983,failure_count_group
55,osm,direct_no_fiedler,4-5,0.10699585151649763,0.26649887506131237,0.6106794567507172,0.7961943554745015,failure_count_group
55,osm,direct_no_fiedler,6+,0.11357075970921532,0.2977471063144463,0.36302260495886307,0.7157608345960855,failure_count_group
55,osm,residual_full,1,0.051560450682431175,0.177784814242928,0.7715096695990717,0.6665789723808456,failure_count_group
55,osm,residual_full,2-3,0.12139805993156863,0.2982915235582058,0.5897467404882338,0.8668740489055654,failure_count_group
55,osm,residual_full,4-5,0.14658914071695392,0.327962357183139,0.41039038271428185,0.8228842134238807,failure_count_group
55,osm,residual_full,6+,0.1544997873451259,0.34909209035772903,0.12439357607549972,0.7464559945085812,failure_count_group
55,osm,residual_no_coordinates,1,0.050294951807688504,0.17487726408813106,0.7789221657120629,0.7359032798465144,failure_count_group
55,osm,residual_no_coordinates,2-3,0.11526061594878484,0.289697134599546,0.6130466465077904,0.8718292806195005,failure_count_group
55,osm,residual_no_coordinates,4-5,0.1091936936350492,0.26506492821199257,0.6148578086623946,0.854758070863512,failure_count_group
55,osm,residual_no_coordinates,6+,0.10133408351685307,0.2665785978250034,0.48940156408057,0.7952847711437131,failure_count_group
55,osm,residual_no_fiedler,1,0.050085067075887155,0.1732165432861678,0.7831011565970305,0.7878352981142169,failure_count_group
55,osm,residual_no_fiedler,2-3,0.11168821065875154,0.2842584239142659,0.6274394182767982,0.8594685796863633,failure_count_group
55,osm,residual_no_fiedler,4-5,0.09350592134213744,0.2443960121269607,0.6725803117113404,0.8148449683597829,failure_count_group
55,osm,residual_no_fiedler,6+,0.06481861217945992,0.20670060966069098,0.6930183354083025,0.7538780162472727,failure_count_group
55,osm,spectral,1,0.19106207293412855,0.416072832773982,-0.2514607133256894,0.5728997288736712,failure_count_group
55,osm,spectral,2-3,0.44328003961703233,0.6385623272763747,-0.8800820458355072,0.2513308832088214,failure_count_group
55,osm,spectral,4-5,0.6571500611356376,0.7805078650396505,-2.339420646250176,0.1272665425059965,failure_count_group
55,osm,spectral,6+,0.7559326197696727,0.8420239494740904,-4.094221330128605,0.0618119848714072,failure_count_group
55,osm,summary_mlp,1,0.11339176203986172,0.2831571578180949,0.42039304256034915,0.6435742967531214,failure_count_group
55,osm,summary_mlp,2-3,0.2742110687627324,0.45707729199433295,0.036726734911646686,0.7287238637660913,failure_count_group
55,osm,summary_mlp,4-5,0.40142748003132483,0.565623610055105,-0.7537658904906503,0.7395145584044488,failure_count_group
55,osm,summary_mlp,6+,0.5628545892572081,0.6673702526443299,-2.2000930792434414,0.6687661749148633,failure_count_group
55,synthetic,deepsets,1,0.07484107753527129,0.18547554985598408,0.011727766870098022,0.06305418719211821,failure_count_group
55,synthetic,deepsets,2-3,0.06961919619550726,0.14884684974213772,0.6704859511462558,0.32508059899116054,failure_count_group
55,synthetic,deepsets,4-5,0.12583549066611163,0.21727507538053115,0.5460039176263037,0.16778827175793037,failure_count_group
55,synthetic,deepsets,6+,0.09148173000872115,0.15465712676780707,0.7825252836901648,0.19985185759545618,failure_count_group
55,synthetic,direct_full,1,0.05587272034452461,0.1892658326737076,-0.029076589356049842,0.08547850785368927,failure_count_group
55,synthetic,direct_full,2-3,0.05105629500545072,0.1573468532539271,0.6317771250686925,0.4471897972229209,failure_count_group
55,synthetic,direct_full,4-5,0.07309761531469612,0.16108441965390027,0.7504604656789396,0.3998109670165252,failure_count_group
55,synthetic,direct_full,6+,0.056070658451350786,0.09630724336181003,0.9156690870383852,0.5379322901522421,failure_count_group
55,synthetic,direct_no_coordinates,1,0.056750141822269944,0.18898373404471253,-0.02601122097332942,0.08547850785368927,failure_count_group
55,synthetic,direct_no_coordinates,2-3,0.04908923222462479,0.15376694532384352,0.6483419088462912,0.44638382293336115,failure_count_group
55,synthetic,direct_no_coordinates,4-5,0.08769110537263143,0.1954007652483621,0.6328151050333546,0.3805657535235205,failure_count_group
55,synthetic,direct_no_coordinates,6+,0.06237343102646487,0.09994619648003454,0.9091758293870869,0.5350584271927218,failure_count_group
