area,country,nodes,edges,seed,failure_mode,model,mae,n,eigengap
danang,Vietnam,142.0,203.0,22,spatial_cluster,spectral_second_order,0.6902451190877175,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,direct_edge_mpnn,0.41712633033528135,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,direct_full,0.05770677559254692,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,direct_sage,0.06326302549937883,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,residual_edge_mpnn,0.06673798565111073,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,residual_full,0.08293005724192455,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,residual_sage,0.068207352755385,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,spectral,0.37322539762641627,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,targeted,spectral_second_order,0.3687410057725251,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,direct_edge_mpnn,0.711009815615698,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,direct_full,0.008085699033520076,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,direct_sage,0.007151385790774287,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,residual_edge_mpnn,0.270687300058917,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,residual_full,0.006254278929239623,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,residual_sage,0.005109596711334657,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,spectral,0.6935914019232923,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,independent,spectral_second_order,0.6914917294898147,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,direct_edge_mpnn,0.6192585999031881,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,direct_full,0.019264157828858305,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,direct_sage,0.013699057651982125,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,residual_edge_mpnn,0.19906009231904945,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,residual_full,0.014716609752373771,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,residual_sage,0.07323751243414123,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,spectral,0.5879641167120542,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,spatial_cluster,spectral_second_order,0.5781457533117823,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,direct_edge_mpnn,0.44364793065681063,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,direct_full,0.22167238674517104,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,direct_sage,0.23204976399512423,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,residual_edge_mpnn,0.24017062458864671,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,residual_full,0.2464312894989451,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,residual_sage,0.23861319057389102,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,spectral,0.40783500200512074,20,0.2642356291819318
danang,Vietnam,142.0,203.0,33,targeted,spectral_second_order,0.4033589136287438,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,direct_edge_mpnn,0.13663352591541766,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,direct_full,0.10351103149945542,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,direct_sage,0.11869726045870924,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,residual_edge_mpnn,0.11165340809483296,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,residual_full,0.11109337860605076,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,residual_sage,0.10104326208568445,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,spectral,0.513910404164504,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,independent,spectral_second_order,0.5093827536068651,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,direct_edge_mpnn,0.14415640200824534,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,direct_full,0.06179931967855488,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,direct_sage,0.04781995102168117,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,residual_edge_mpnn,0.0126642689801234,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,residual_full,0.008041964253773334,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,residual_sage,0.08485871336827457,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,spectral,0.5888267900365,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,spatial_cluster,spectral_second_order,0.5827552172958799,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,direct_edge_mpnn,0.1267736129082919,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,direct_full,0.07167275574819844,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,direct_sage,0.06853109520391784,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,residual_edge_mpnn,0.023297454438577076,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,residual_full,0.0378244387249406,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,residual_sage,0.03574057711393015,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,spectral,0.3345803386963131,20,0.2642356291819318
danang,Vietnam,142.0,203.0,44,targeted,spectral_second_order,0.3289879335548696,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,direct_edge_mpnn,0.11006644505101904,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,direct_full,0.11857792834753204,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,direct_sage,0.11160083792174269,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,residual_edge_mpnn,0.4926193567645062,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,residual_full,0.10611478881086293,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,residual_sage,0.10200579481718128,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,spectral,0.4709835352984625,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,independent,spectral_second_order,0.46878041312707286,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,direct_edge_mpnn,0.13100027009230156,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,direct_full,0.16332539374076763,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,direct_sage,0.05936549779095688,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,residual_edge_mpnn,0.5298954209524539,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,residual_full,0.019092117391045278,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,residual_sage,0.024118929259438177,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,spectral,0.5000722944462616,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,spatial_cluster,spectral_second_order,0.4920078965465703,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,direct_edge_mpnn,0.11345082467852263,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,direct_full,0.111695981671932,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,direct_sage,0.1182547153717189,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,residual_edge_mpnn,0.3893557212064816,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,residual_full,0.09510515434075671,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,residual_sage,0.0913631609723416,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,spectral,0.3522801286953484,20,0.2642356291819318
danang,Vietnam,142.0,203.0,55,targeted,spectral_second_order,0.34720575506745316,20,0.2642356291819318
george_town,Malaysia,936.0,1334.0,11,independent,direct_edge_mpnn,0.017953679720863442,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,direct_full,0.01912175175826225,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,direct_sage,0.05761855981605453,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,residual_edge_mpnn,0.006676912221361254,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,residual_full,0.015930287340532166,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,residual_sage,0.045392839293684886,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,spectral,0.30699068922768336,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,independent,spectral_second_order,0.30692570855212925,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,direct_edge_mpnn,0.13760035088167494,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,direct_full,0.12048456914604613,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,direct_sage,0.11879036160067624,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,residual_edge_mpnn,0.12308452333205351,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,residual_full,0.13023603569058317,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,residual_sage,0.1173458681923308,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,spectral,0.6987195524282453,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,spatial_cluster,spectral_second_order,0.6986511705481605,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,direct_edge_mpnn,0.12653306664277808,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,direct_full,0.12826728956851946,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,direct_sage,0.12832301948072172,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,residual_edge_mpnn,0.12462006336395808,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,residual_full,0.13290363421773393,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,residual_sage,0.12607430864545763,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,spectral,0.1791592400617225,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,11,targeted,spectral_second_order,0.17876891901868852,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,direct_edge_mpnn,0.2579075592214971,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,direct_full,0.07970145369123514,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,direct_sage,0.06957313017616575,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,residual_edge_mpnn,0.062562394712007,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,residual_full,0.056391913944968605,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,residual_sage,0.05508850941026735,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,spectral,0.5031973629447049,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,independent,spectral_second_order,0.5031463935106646,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,direct_edge_mpnn,0.2442096698181802,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,direct_full,0.043632831797162354,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,direct_sage,0.0494754659013546,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,residual_edge_mpnn,0.046711533144274994,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,residual_full,0.015357209454280752,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,residual_sage,0.015483021891574425,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,spectral,0.6129627450918631,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,spatial_cluster,spectral_second_order,0.6128944738480253,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,direct_edge_mpnn,0.44057282715286483,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,direct_full,0.07607205033687058,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,direct_sage,0.05709271029022637,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,residual_edge_mpnn,0.05177804048468054,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,residual_full,0.051742755778176844,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,residual_sage,0.043971589305946766,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,spectral,0.14064400537621802,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,22,targeted,spectral_second_order,0.14006372190901759,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,direct_edge_mpnn,0.357118673876167,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,direct_full,0.15475528289353777,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,direct_sage,0.10849975022892928,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,residual_edge_mpnn,0.1918351640251868,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,residual_full,0.15711867387616701,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,residual_sage,0.1558069396098207,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,spectral,0.3551031508968222,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,independent,spectral_second_order,0.3550486056945147,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,direct_edge_mpnn,0.4507957692439981,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,direct_full,0.027410878129737814,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,direct_sage,0.016890299208896585,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,residual_edge_mpnn,0.20728423491163778,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,residual_full,0.0007957692439980689,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,residual_sage,0.0022687251861520054,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,spectral,0.4495481791508961,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,spatial_cluster,spectral_second_order,0.4495139046740366,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,direct_edge_mpnn,0.36837814653016093,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,direct_full,0.06586545611932201,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,direct_sage,0.06266960343948642,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,residual_edge_mpnn,0.14484355589344228,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,residual_full,0.06632589914559785,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,residual_sage,0.06209333766208429,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,spectral,0.35943470448964926,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,33,targeted,spectral_second_order,0.35908556595573476,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,direct_edge_mpnn,0.05576609976807195,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,direct_full,0.08696189735302287,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,direct_sage,0.11761846196123918,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,residual_edge_mpnn,0.04879669107714253,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,residual_full,0.05344962861171404,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,residual_sage,0.07508200200492102,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,spectral,0.4504639791638588,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,independent,spectral_second_order,0.45033991141460605,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,direct_edge_mpnn,0.102233037587055,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,direct_full,0.08272271682674531,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,direct_sage,0.10214856681580187,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,residual_edge_mpnn,0.06505813426855081,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,residual_full,0.061474415984204965,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,residual_sage,0.08987686061466577,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,spectral,0.6099176458265457,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,spatial_cluster,spectral_second_order,0.6098859662529101,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,direct_edge_mpnn,0.06138491899519406,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,direct_full,0.09319449182473061,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,direct_sage,0.12925566624723314,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,residual_edge_mpnn,0.052162567001768544,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,residual_full,0.07829248422489724,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,residual_sage,0.058563936659674576,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,spectral,0.17096618549282214,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,44,targeted,spectral_second_order,0.1705417032212973,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,direct_edge_mpnn,0.05636323953744613,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,direct_full,0.05752814283471519,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,direct_sage,0.060407182591668905,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,residual_edge_mpnn,0.3562636128948678,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,residual_full,0.05608238436706856,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,residual_sage,0.05458541025424955,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,spectral,0.35389096313460616,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,independent,spectral_second_order,0.3538566835106688,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,direct_edge_mpnn,0.15178178655194113,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,direct_full,0.10526219424070785,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,direct_sage,0.045509775860477185,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,residual_edge_mpnn,0.5530425548818758,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,residual_full,0.0030425548818758434,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,residual_sage,0.002651831074371449,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,spectral,0.5518042458169872,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,spatial_cluster,spectral_second_order,0.551768290505614,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,direct_edge_mpnn,0.18025545271764382,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,direct_full,0.1949945518084606,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,direct_sage,0.19356103449907852,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,residual_edge_mpnn,0.2540111956581249,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,residual_full,0.19775217342411722,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,residual_sage,0.1927952789688725,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,spectral,0.24131244672955696,20,0.5954596397913756
george_town,Malaysia,936.0,1334.0,55,targeted,spectral_second_order,0.24066668126985652,20,0.5954596397913756
hcmus,Vietnam,163.0,221.0,11,independent,direct_edge_mpnn,0.1093141921721155,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,direct_full,0.1054329385360386,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,direct_sage,0.10054156927431519,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,residual_edge_mpnn,0.09899573370597918,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,residual_full,0.09861966136157965,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,residual_sage,0.09913500921217781,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,spectral,0.39654619186833856,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,independent,spectral_second_order,0.39380405678436176,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,direct_edge_mpnn,0.126987745612764,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,direct_full,0.10339850075533352,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,direct_sage,0.11144733913233243,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,residual_edge_mpnn,0.11179446477596403,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,residual_full,0.11427827138576278,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,residual_sage,0.11187481285956322,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,spectral,0.6731793566776599,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,spatial_cluster,spectral_second_order,0.6687670953298275,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,direct_edge_mpnn,0.3389592152413311,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,direct_full,0.2706009861013307,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,direct_sage,0.27477992203927065,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,residual_edge_mpnn,0.30063708097782044,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,residual_full,0.28250548694890565,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,residual_sage,0.29082758631714745,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,spectral,0.5518586231641918,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,11,targeted,spectral_second_order,0.5412399083921854,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,direct_edge_mpnn,0.1351007932063501,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,direct_full,0.12968647202333464,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,direct_sage,0.15121339170118822,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,residual_edge_mpnn,0.11699924676205879,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,residual_full,0.12955581870112642,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,residual_sage,0.1367766698414083,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,spectral,0.5453246707474817,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,independent,spectral_second_order,0.5378990943134616,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,direct_edge_mpnn,0.042523515689553704,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,direct_full,0.07512691515888123,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,direct_sage,0.04132595706190018,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,residual_edge_mpnn,0.02876032787765413,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,residual_full,0.059323073272226357,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,residual_sage,0.05646440797665533,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,spectral,0.6945182488958772,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,spatial_cluster,spectral_second_order,0.6872931670307042,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,direct_edge_mpnn,0.15193676729876351,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,direct_full,0.2126660141339464,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,direct_sage,0.20511261906381076,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,residual_edge_mpnn,0.126692289421561,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,residual_full,0.20200531306860312,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,residual_sage,0.1833432850619809,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,spectral,0.39510197680616754,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,22,targeted,spectral_second_order,0.3841623581493442,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,direct_edge_mpnn,0.7091418602746463,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,direct_full,0.19595722494877682,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,direct_sage,0.19059001585949797,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,residual_edge_mpnn,0.21594465700554144,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,residual_full,0.1784734937121383,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,residual_sage,0.1759223743938477,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,spectral,0.6731769911352057,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,independent,spectral_second_order,0.6615907884227268,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,direct_edge_mpnn,0.7359145018682474,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,direct_full,0.05817135134934933,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,direct_sage,0.03321516504734309,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,residual_edge_mpnn,0.15542636411487612,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,residual_full,0.03424375939095696,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,residual_sage,0.032916962101492295,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,spectral,0.7276282003220623,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,spatial_cluster,spectral_second_order,0.7244674505236204,20,0.2308483228937083
hcmus,Vietnam,163.0,221.0,33,targeted,direct_edge_mpnn,0.4104226386786582,20,0.2308483228937083
