domain,area,seed,graph_id,failure_mode,model,eigengap,mae,eigengap_bin
osm,kuala_lumpur,55,1000602,targeted,spectral,0.2325023254726682,0.16813173985289914,low
osm,kuala_lumpur,55,1000602,targeted,spectral_second_order,0.2325023254726682,0.16678777134191264,low
osm,kyoto,11,1001100,independent,direct_edge_mpnn,0.942498401496082,0.08659437051467724,high
osm,kyoto,11,1001100,independent,direct_full,0.942498401496082,0.1212490707119567,high
osm,kyoto,11,1001100,independent,direct_sage,0.942498401496082,0.14055316107772417,high
osm,kyoto,11,1001100,independent,residual_edge_mpnn,0.942498401496082,0.06138508382320353,high
osm,kyoto,11,1001100,independent,residual_full,0.942498401496082,0.05979673587421289,high
osm,kyoto,11,1001100,independent,residual_sage,0.942498401496082,0.10433223083110674,high
osm,kyoto,11,1001100,independent,spectral,0.942498401496082,0.10330215369426037,high
osm,kyoto,11,1001100,independent,spectral_second_order,0.942498401496082,0.10327571792435312,high
osm,kyoto,11,1001101,spatial_cluster,direct_edge_mpnn,0.942498401496082,0.14029594617613292,high
osm,kyoto,11,1001101,spatial_cluster,direct_full,0.942498401496082,0.07920197206266857,high
osm,kyoto,11,1001101,spatial_cluster,direct_sage,0.942498401496082,0.07784254043080546,high
osm,kyoto,11,1001101,spatial_cluster,residual_edge_mpnn,0.942498401496082,0.08860226713304109,high
osm,kyoto,11,1001101,spatial_cluster,residual_full,0.942498401496082,0.03621682926596438,high
osm,kyoto,11,1001101,spatial_cluster,residual_sage,0.942498401496082,0.05119536652934328,high
osm,kyoto,11,1001101,spatial_cluster,spectral,0.942498401496082,0.30398436885685143,high
osm,kyoto,11,1001101,spatial_cluster,spectral_second_order,0.942498401496082,0.30395404013781635,high
osm,kyoto,11,1001102,targeted,direct_edge_mpnn,0.942498401496082,0.04168074645254129,high
osm,kyoto,11,1001102,targeted,direct_full,0.942498401496082,0.030319407579667758,high
osm,kyoto,11,1001102,targeted,direct_sage,0.942498401496082,0.030191376121094883,high
osm,kyoto,11,1001102,targeted,residual_edge_mpnn,0.942498401496082,0.027566033732802496,high
osm,kyoto,11,1001102,targeted,residual_full,0.942498401496082,0.01801619599858222,high
osm,kyoto,11,1001102,targeted,residual_sage,0.942498401496082,0.020699813173207616,high
osm,kyoto,11,1001102,targeted,spectral,0.942498401496082,0.015275332995956709,high
osm,kyoto,11,1001102,targeted,spectral_second_order,0.942498401496082,0.014841353984892131,high
osm,kyoto,22,1001100,independent,direct_edge_mpnn,0.942498401496082,0.09869237104875127,high
osm,kyoto,22,1001100,independent,direct_full,0.942498401496082,0.06122721815926112,high
osm,kyoto,22,1001100,independent,direct_sage,0.942498401496082,0.03624390969497242,high
osm,kyoto,22,1001100,independent,residual_edge_mpnn,0.942498401496082,0.036246362754698884,high
osm,kyoto,22,1001100,independent,residual_full,0.942498401496082,0.19622620055896323,high
osm,kyoto,22,1001100,independent,residual_sage,0.942498401496082,0.005619173725348904,high
osm,kyoto,22,1001100,independent,spectral,0.942498401496082,0.20430974947951142,high
osm,kyoto,22,1001100,independent,spectral_second_order,0.942498401496082,0.2042643160114534,high
osm,kyoto,22,1001101,spatial_cluster,direct_edge_mpnn,0.942498401496082,0.11199299259346049,high
osm,kyoto,22,1001101,spatial_cluster,direct_full,0.942498401496082,0.047352833806090754,high
osm,kyoto,22,1001101,spatial_cluster,direct_sage,0.942498401496082,0.027276361680143264,high
osm,kyoto,22,1001101,spatial_cluster,residual_edge_mpnn,0.942498401496082,0.04493591664024052,high
osm,kyoto,22,1001101,spatial_cluster,residual_full,0.942498401496082,0.11120575977724115,high
osm,kyoto,22,1001101,spatial_cluster,residual_sage,0.942498401496082,0.0019808877863196498,high
osm,kyoto,22,1001101,spatial_cluster,spectral,0.942498401496082,0.5495577994782885,high
osm,kyoto,22,1001101,spatial_cluster,spectral_second_order,0.942498401496082,0.5494727522859123,high
osm,kyoto,22,1001102,targeted,direct_edge_mpnn,0.942498401496082,0.11514032321724199,high
osm,kyoto,22,1001102,targeted,direct_full,0.942498401496082,0.10973476308140065,high
osm,kyoto,22,1001102,targeted,direct_sage,0.942498401496082,0.0338964526606853,high
osm,kyoto,22,1001102,targeted,residual_edge_mpnn,0.942498401496082,0.04443786975933685,high
osm,kyoto,22,1001102,targeted,residual_full,0.942498401496082,0.24080174776467586,high
osm,kyoto,22,1001102,targeted,residual_sage,0.942498401496082,0.013380708598070657,high
osm,kyoto,22,1001102,targeted,spectral,0.942498401496082,0.11035614991783767,high
osm,kyoto,22,1001102,targeted,spectral_second_order,0.942498401496082,0.11022220093049725,high
osm,kyoto,33,1001100,independent,direct_edge_mpnn,0.942498401496082,0.0594282036361954,high
osm,kyoto,33,1001100,independent,direct_full,0.942498401496082,0.11718603710702442,high
osm,kyoto,33,1001100,independent,direct_sage,0.942498401496082,0.08882684265612659,high
osm,kyoto,33,1001100,independent,residual_edge_mpnn,0.942498401496082,0.10868742040416979,high
osm,kyoto,33,1001100,independent,residual_full,0.942498401496082,0.06509403104461513,high
osm,kyoto,33,1001100,independent,residual_sage,0.942498401496082,0.058950761444281685,high
osm,kyoto,33,1001100,independent,spectral,0.942498401496082,0.05638012428734164,high
osm,kyoto,33,1001100,independent,spectral_second_order,0.942498401496082,0.0563466554503787,high
osm,kyoto,33,1001101,spatial_cluster,direct_edge_mpnn,0.942498401496082,0.30635986790304215,high
osm,kyoto,33,1001101,spatial_cluster,direct_full,0.942498401496082,0.06419745333249535,high
osm,kyoto,33,1001101,spatial_cluster,direct_sage,0.942498401496082,0.0179816065306345,high
osm,kyoto,33,1001101,spatial_cluster,residual_edge_mpnn,0.942498401496082,0.19569270875061717,high
osm,kyoto,33,1001101,spatial_cluster,residual_full,0.942498401496082,0.005973865941736405,high
osm,kyoto,33,1001101,spatial_cluster,residual_sage,0.942498401496082,0.00602195762341052,high
osm,kyoto,33,1001101,spatial_cluster,spectral,0.942498401496082,0.30332919796469804,high
osm,kyoto,33,1001101,spatial_cluster,spectral_second_order,0.942498401496082,0.30326593953870223,high
osm,kyoto,33,1001102,targeted,direct_edge_mpnn,0.942498401496082,0.025216791504104198,high
osm,kyoto,33,1001102,targeted,direct_full,0.942498401496082,0.04539865268291464,high
osm,kyoto,33,1001102,targeted,direct_sage,0.942498401496082,0.019928914613277986,high
osm,kyoto,33,1001102,targeted,residual_edge_mpnn,0.942498401496082,0.043673240823417434,high
osm,kyoto,33,1001102,targeted,residual_full,0.942498401496082,0.021299921419178077,high
osm,kyoto,33,1001102,targeted,residual_sage,0.942498401496082,0.02176438719504007,high
osm,kyoto,33,1001102,targeted,spectral,0.942498401496082,0.016001757166157957,high
osm,kyoto,33,1001102,targeted,spectral_second_order,0.942498401496082,0.0157272849749771,high
osm,kyoto,44,1001100,independent,direct_edge_mpnn,0.942498401496082,0.053181154497422375,high
osm,kyoto,44,1001100,independent,direct_full,0.942498401496082,0.050987944782234826,high
osm,kyoto,44,1001100,independent,direct_sage,0.942498401496082,0.1195441210945026,high
osm,kyoto,44,1001100,independent,residual_edge_mpnn,0.942498401496082,0.014703336992103508,high
osm,kyoto,44,1001100,independent,residual_full,0.942498401496082,0.012444505484320093,high
osm,kyoto,44,1001100,independent,residual_sage,0.942498401496082,0.05639765209750095,high
osm,kyoto,44,1001100,independent,spectral,0.942498401496082,0.10891241329183239,high
osm,kyoto,44,1001100,independent,spectral_second_order,0.942498401496082,0.10886388879703249,high
osm,kyoto,44,1001101,spatial_cluster,direct_edge_mpnn,0.942498401496082,0.16162360060344966,high
osm,kyoto,44,1001101,spatial_cluster,direct_full,0.942498401496082,0.09306461914758714,high
osm,kyoto,44,1001101,spatial_cluster,direct_sage,0.942498401496082,0.10043737619500193,high
osm,kyoto,44,1001101,spatial_cluster,residual_edge_mpnn,0.942498401496082,0.03221692667658956,high
osm,kyoto,44,1001101,spatial_cluster,residual_full,0.942498401496082,0.005287436104011195,high
osm,kyoto,44,1001101,spatial_cluster,residual_sage,0.942498401496082,0.08384404770414862,high
osm,kyoto,44,1001101,spatial_cluster,spectral,0.942498401496082,0.35246684873288225,high
osm,kyoto,44,1001101,spatial_cluster,spectral_second_order,0.942498401496082,0.3521729083273627,high
osm,kyoto,44,1001102,targeted,direct_edge_mpnn,0.942498401496082,0.08846891396417321,high
osm,kyoto,44,1001102,targeted,direct_full,0.942498401496082,0.09453951087518633,high
osm,kyoto,44,1001102,targeted,direct_sage,0.942498401496082,0.12397949141188562,high
osm,kyoto,44,1001102,targeted,residual_edge_mpnn,0.942498401496082,0.05990438747613164,high
osm,kyoto,44,1001102,targeted,residual_full,0.942498401496082,0.06278734500781591,high
osm,kyoto,44,1001102,targeted,residual_sage,0.942498401496082,0.062421811429798524,high
osm,kyoto,44,1001102,targeted,spectral,0.942498401496082,0.05846817021553948,high
osm,kyoto,44,1001102,targeted,spectral_second_order,0.942498401496082,0.05837308221262183,high
osm,kyoto,55,1001100,independent,direct_edge_mpnn,0.942498401496082,0.06464945657153973,high
osm,kyoto,55,1001100,independent,direct_full,0.942498401496082,0.06552073894702637,high
osm,kyoto,55,1001100,independent,direct_sage,0.942498401496082,0.11533681819849455,high
osm,kyoto,55,1001100,independent,residual_edge_mpnn,0.942498401496082,0.25626500253862894,high
osm,kyoto,55,1001100,independent,residual_full,0.942498401496082,0.055820473833654106,high
osm,kyoto,55,1001100,independent,residual_sage,0.942498401496082,0.05303295670025242,high
osm,kyoto,55,1001100,independent,spectral,0.942498401496082,0.2533233285025239,high
osm,kyoto,55,1001100,independent,spectral_second_order,0.942498401496082,0.25327976671296554,high
osm,kyoto,55,1001101,spatial_cluster,direct_edge_mpnn,0.942498401496082,0.05834472294847117,high
osm,kyoto,55,1001101,spatial_cluster,direct_full,0.942498401496082,0.10734111995178792,high
osm,kyoto,55,1001101,spatial_cluster,direct_sage,0.942498401496082,0.13513873305845592,high
osm,kyoto,55,1001101,spatial_cluster,residual_edge_mpnn,0.942498401496082,0.40370396401059294,high
osm,kyoto,55,1001101,spatial_cluster,residual_full,0.942498401496082,0.0037039640105929394,high
osm,kyoto,55,1001101,spatial_cluster,residual_sage,0.942498401496082,0.028111930917030608,high
osm,kyoto,55,1001101,spatial_cluster,spectral,0.942498401496082,0.4010506024856113,high
osm,kyoto,55,1001101,spatial_cluster,spectral_second_order,0.942498401496082,0.4009698686971007,high
osm,kyoto,55,1001102,targeted,direct_edge_mpnn,0.942498401496082,0.08310851051308268,high
osm,kyoto,55,1001102,targeted,direct_full,0.942498401496082,0.01740094063700674,high
osm,kyoto,55,1001102,targeted,direct_sage,0.942498401496082,0.0751690492161884,high
osm,kyoto,55,1001102,targeted,residual_edge_mpnn,0.942498401496082,0.02963758407744025,high
osm,kyoto,55,1001102,targeted,residual_full,0.942498401496082,0.02502667115653313,high
osm,kyoto,55,1001102,targeted,residual_sage,0.942498401496082,0.018752024100408042,high
osm,kyoto,55,1001102,targeted,spectral,0.942498401496082,0.019434520897653983,high
osm,kyoto,55,1001102,targeted,spectral_second_order,0.942498401496082,0.019212458336817465,high
osm,singapore,11,1000500,independent,direct_edge_mpnn,0.5013485374189975,0.027759058374930527,medium
osm,singapore,11,1000500,independent,direct_full,0.5013485374189975,0.04316303824442559,medium
osm,singapore,11,1000500,independent,direct_sage,0.5013485374189975,0.1334430734295215,medium
osm,singapore,11,1000500,independent,residual_edge_mpnn,0.5013485374189975,0.01081964174629475,medium
osm,singapore,11,1000500,independent,residual_full,0.5013485374189975,0.04357873081343085,medium
osm,singapore,11,1000500,independent,residual_sage,0.5013485374189975,0.06098029556827646,medium
osm,singapore,11,1000500,independent,spectral,0.5013485374189975,0.21104840200825348,medium
osm,singapore,11,1000500,independent,spectral_second_order,0.5013485374189975,0.2109582936931051,medium
osm,singapore,11,1000501,spatial_cluster,direct_edge_mpnn,0.5013485374189975,0.0860297924349365,medium
osm,singapore,11,1000501,spatial_cluster,direct_full,0.5013485374189975,0.028617750458205377,medium
osm,singapore,11,1000501,spatial_cluster,direct_sage,0.5013485374189975,0.0801129442150054,medium
osm,singapore,11,1000501,spatial_cluster,residual_edge_mpnn,0.5013485374189975,0.03335183537325833,medium
osm,singapore,11,1000501,spatial_cluster,residual_full,0.5013485374189975,0.05081070587110732,medium
osm,singapore,11,1000501,spatial_cluster,residual_sage,0.5013485374189975,0.0758075362580382,medium
osm,singapore,11,1000501,spatial_cluster,spectral,0.5013485374189975,0.7495753953409076,medium
osm,singapore,11,1000501,spatial_cluster,spectral_second_order,0.5013485374189975,0.7494625750155393,medium
osm,singapore,11,1000502,targeted,direct_edge_mpnn,0.5013485374189975,0.0728047844002477,medium
osm,singapore,11,1000502,targeted,direct_full,0.5013485374189975,0.09205117466212318,medium
osm,singapore,11,1000502,targeted,direct_sage,0.5013485374189975,0.1899477304445466,medium
osm,singapore,11,1000502,targeted,residual_edge_mpnn,0.5013485374189975,0.06331893141569671,medium
osm,singapore,11,1000502,targeted,residual_full,0.5013485374189975,0.10080035206655642,medium
osm,singapore,11,1000502,targeted,residual_sage,0.5013485374189975,0.11335656141696356,medium
osm,singapore,11,1000502,targeted,spectral,0.5013485374189975,0.11638045871658946,medium
osm,singapore,11,1000502,targeted,spectral_second_order,0.5013485374189975,0.1161717849805904,medium
osm,singapore,22,1000500,independent,direct_edge_mpnn,0.5013485374189975,0.10260510098973699,medium
osm,singapore,22,1000500,independent,direct_full,0.5013485374189975,0.16756917979073405,medium
osm,singapore,22,1000500,independent,direct_sage,0.5013485374189975,0.13703622403991103,medium
osm,singapore,22,1000500,independent,residual_edge_mpnn,0.5013485374189975,0.1420140875081408,medium
osm,singapore,22,1000500,independent,residual_full,0.5013485374189975,0.10631514534733502,medium
osm,singapore,22,1000500,independent,residual_sage,0.5013485374189975,0.09977507501203722,medium
osm,singapore,22,1000500,independent,spectral,0.5013485374189975,0.2525358668514844,medium
osm,singapore,22,1000500,independent,spectral_second_order,0.5013485374189975,0.25231808739658035,medium
osm,singapore,22,1000501,spatial_cluster,direct_edge_mpnn,0.5013485374189975,0.051205633831473696,medium
osm,singapore,22,1000501,spatial_cluster,direct_full,0.5013485374189975,0.05093005433954797,medium
osm,singapore,22,1000501,spatial_cluster,direct_sage,0.5013485374189975,0.05054764174201093,medium
osm,singapore,22,1000501,spatial_cluster,residual_edge_mpnn,0.5013485374189975,0.040004814853223644,medium
osm,singapore,22,1000501,spatial_cluster,residual_full,0.5013485374189975,0.022905878506482957,medium
osm,singapore,22,1000501,spatial_cluster,residual_sage,0.5013485374189975,0.022942597185819813,medium
osm,singapore,22,1000501,spatial_cluster,spectral,0.5013485374189975,0.6685271288263015,medium
osm,singapore,22,1000501,spatial_cluster,spectral_second_order,0.5013485374189975,0.6680320968897736,medium
osm,singapore,22,1000502,targeted,direct_edge_mpnn,0.5013485374189975,0.04352608933579573,medium
osm,singapore,22,1000502,targeted,direct_full,0.5013485374189975,0.05037161772605979,medium
osm,singapore,22,1000502,targeted,direct_sage,0.5013485374189975,0.033915790258916265,medium
osm,singapore,22,1000502,targeted,residual_edge_mpnn,0.5013485374189975,0.045132912650235626,medium
osm,singapore,22,1000502,targeted,residual_full,0.5013485374189975,0.018933444515339345,medium
osm,singapore,22,1000502,targeted,residual_sage,0.5013485374189975,0.013014202837136845,medium
osm,singapore,22,1000502,targeted,spectral,0.5013485374189975,0.1122838354872531,medium
osm,singapore,22,1000502,targeted,spectral_second_order,0.5013485374189975,0.11159595187914233,medium
osm,singapore,33,1000500,independent,direct_edge_mpnn,0.5013485374189975,0.1631503732114709,medium
osm,singapore,33,1000500,independent,direct_full,0.5013485374189975,0.07977936193566024,medium
osm,singapore,33,1000500,independent,direct_sage,0.5013485374189975,0.028760975612949664,medium
osm,singapore,33,1000500,independent,residual_edge_mpnn,0.5013485374189975,0.0587272486478411,medium
osm,singapore,33,1000500,independent,residual_full,0.5013485374189975,0.011797919886527142,medium
osm,singapore,33,1000500,independent,residual_sage,0.5013485374189975,0.010845878225160336,medium
osm,singapore,33,1000500,independent,spectral,0.5013485374189975,0.15794607416787027,medium
osm,singapore,33,1000500,independent,spectral_second_order,0.5013485374189975,0.15735090305708083,medium
osm,singapore,33,1000501,spatial_cluster,direct_edge_mpnn,0.5013485374189975,0.6047409246106038,medium
osm,singapore,33,1000501,spatial_cluster,direct_full,0.5013485374189975,0.12382818665507353,medium
osm,singapore,33,1000501,spatial_cluster,direct_sage,0.5013485374189975,0.07128930743935621,medium
osm,singapore,33,1000501,spatial_cluster,residual_edge_mpnn,0.5013485374189975,0.20682767439741995,medium
osm,singapore,33,1000501,spatial_cluster,residual_full,0.5013485374189975,0.10114898703883976,medium
osm,singapore,33,1000501,spatial_cluster,residual_sage,0.5013485374189975,0.10155064802508444,medium
osm,singapore,33,1000501,spatial_cluster,spectral,0.5013485374189975,0.6017461090189065,medium
osm,singapore,33,1000501,spatial_cluster,spectral_second_order,0.5013485374189975,0.6012215084957466,medium
osm,singapore,33,1000502,targeted,direct_edge_mpnn,0.5013485374189975,0.07710298530395265,medium
osm,singapore,33,1000502,targeted,direct_full,0.5013485374189975,0.09385797906854193,medium
osm,singapore,33,1000502,targeted,direct_sage,0.5013485374189975,0.025710548315738786,medium
osm,singapore,33,1000502,targeted,residual_edge_mpnn,0.5013485374189975,0.09061163643968731,medium
osm,singapore,33,1000502,targeted,residual_full,0.5013485374189975,0.07460995128016111,medium
osm,singapore,33,1000502,targeted,residual_sage,0.5013485374189975,0.07303836203749417,medium
osm,singapore,33,1000502,targeted,spectral,0.5013485374189975,0.06818448895788336,medium
osm,singapore,33,1000502,targeted,spectral_second_order,0.5013485374189975,0.06787765971215678,medium
osm,singapore,44,1000500,independent,direct_edge_mpnn,0.5013485374189975,0.12032561706702675,medium
osm,singapore,44,1000500,independent,direct_full,0.5013485374189975,0.12205580151032176,medium
osm,singapore,44,1000500,independent,direct_sage,0.5013485374189975,0.1423079311321255,medium
osm,singapore,44,1000500,independent,residual_edge_mpnn,0.5013485374189975,0.05780364512528556,medium
osm,singapore,44,1000500,independent,residual_full,0.5013485374189975,0.05846788646329674,medium
osm,singapore,44,1000500,independent,residual_sage,0.5013485374189975,0.10303106821030905,medium
osm,singapore,44,1000500,independent,spectral,0.5013485374189975,0.3050234370382263,medium
osm,singapore,44,1000500,independent,spectral_second_order,0.5013485374189975,0.30461511152522974,medium
osm,singapore,44,1000501,spatial_cluster,direct_edge_mpnn,0.5013485374189975,0.10509975547318232,medium
osm,singapore,44,1000501,spatial_cluster,direct_full,0.5013485374189975,0.04956274530266294,medium
osm,singapore,44,1000501,spatial_cluster,direct_sage,0.5013485374189975,0.06376327811156286,medium
osm,singapore,44,1000501,spatial_cluster,residual_edge_mpnn,0.5013485374189975,0.01550535712738405,medium
osm,singapore,44,1000501,spatial_cluster,residual_full,0.5013485374189975,0.0035438387247465875,medium
osm,singapore,44,1000501,spatial_cluster,residual_sage,0.5013485374189975,0.10111223481942784,medium
osm,singapore,44,1000501,spatial_cluster,spectral,0.5013485374189975,0.7501144173822781,medium
osm,singapore,44,1000501,spatial_cluster,spectral_second_order,0.5013485374189975,0.7498357098478416,medium
osm,singapore,44,1000502,targeted,direct_edge_mpnn,0.5013485374189975,0.09999369873250846,medium
osm,singapore,44,1000502,targeted,direct_full,0.5013485374189975,0.09700753396893864,medium
osm,singapore,44,1000502,targeted,direct_sage,0.5013485374189975,0.1453805523759364,medium
osm,singapore,44,1000502,targeted,residual_edge_mpnn,0.5013485374189975,0.05984534673476557,medium
osm,singapore,44,1000502,targeted,residual_full,0.5013485374189975,0.06752372860697517,medium
osm,singapore,44,1000502,targeted,residual_sage,0.5013485374189975,0.07378064979078755,medium
osm,singapore,44,1000502,targeted,spectral,0.5013485374189975,0.06238068060453119,medium
osm,singapore,44,1000502,targeted,spectral_second_order,0.5013485374189975,0.06208871668154218,medium
osm,singapore,55,1000500,independent,direct_edge_mpnn,0.5013485374189975,0.055967010095514226,medium
osm,singapore,55,1000500,independent,direct_full,0.5013485374189975,0.05871073315331302,medium
osm,singapore,55,1000500,independent,direct_sage,0.5013485374189975,0.06313489898522724,medium
osm,singapore,55,1000500,independent,residual_edge_mpnn,0.5013485374189975,0.25926314251590543,medium
osm,singapore,55,1000500,independent,residual_full,0.5013485374189975,0.05803063814854274,medium
osm,singapore,55,1000500,independent,residual_sage,0.5013485374189975,0.0550786682885684,medium
osm,singapore,55,1000500,independent,spectral,0.5013485374189975,0.2559449024317841,medium
osm,singapore,55,1000500,independent,spectral_second_order,0.5013485374189975,0.25572159973352915,medium
osm,singapore,55,1000501,spatial_cluster,direct_edge_mpnn,0.5013485374189975,0.052614520331700484,medium
osm,singapore,55,1000501,spatial_cluster,direct_full,0.5013485374189975,0.057823857357499085,medium
osm,singapore,55,1000501,spatial_cluster,direct_sage,0.5013485374189975,0.021163269756135417,medium
osm,singapore,55,1000501,spatial_cluster,residual_edge_mpnn,0.5013485374189975,0.35795363251260415,medium
osm,singapore,55,1000501,spatial_cluster,residual_full,0.5013485374189975,0.007701621559922829,medium
osm,singapore,55,1000501,spatial_cluster,residual_sage,0.5013485374189975,0.006324553045796719,medium
osm,singapore,55,1000501,spatial_cluster,spectral,0.5013485374189975,0.3547805889253718,medium
osm,singapore,55,1000501,spatial_cluster,spectral_second_order,0.5013485374189975,0.3546606144488815,medium
osm,singapore,55,1000502,targeted,direct_edge_mpnn,0.5013485374189975,0.06906762921405644,medium
osm,singapore,55,1000502,targeted,direct_full,0.5013485374189975,0.024761104307246564,medium
osm,singapore,55,1000502,targeted,direct_sage,0.5013485374189975,0.02595381827708106,medium
osm,singapore,55,1000502,targeted,residual_edge_mpnn,0.5013485374189975,0.033270615837456205,medium
osm,singapore,55,1000502,targeted,residual_full,0.5013485374189975,0.02444124059743578,medium
osm,singapore,55,1000502,targeted,residual_sage,0.5013485374189975,0.01906094662604253,medium
osm,singapore,55,1000502,targeted,spectral,0.5013485374189975,0.020662090766830024,medium
osm,singapore,55,1000502,targeted,spectral_second_order,0.5013485374189975,0.019788681941329232,medium
osm,taipei,11,1001000,independent,direct_edge_mpnn,0.5880716597674565,0.046822689660268674,medium
osm,taipei,11,1001000,independent,direct_full,0.5880716597674565,0.06777978598599535,medium
osm,taipei,11,1001000,independent,direct_sage,0.5880716597674565,0.15039090498809918,medium
osm,taipei,11,1001000,independent,residual_edge_mpnn,0.5880716597674565,0.00624564255485429,medium
osm,taipei,11,1001000,independent,residual_full,0.5880716597674565,0.048701911265898776,medium
osm,taipei,11,1001000,independent,residual_sage,0.5880716597674565,0.020313826253652648,medium
osm,taipei,11,1001000,independent,spectral,0.5880716597674565,0.25494373245665414,medium
osm,taipei,11,1001000,independent,spectral_second_order,0.5880716597674565,0.25489185854917257,medium
osm,taipei,11,1001001,spatial_cluster,direct_edge_mpnn,0.5880716597674565,0.08351191719682864,medium
osm,taipei,11,1001001,spatial_cluster,direct_full,0.5880716597674565,0.13989071370722703,medium
osm,taipei,11,1001001,spatial_cluster,direct_sage,0.5880716597674565,0.15762317711176327,medium
osm,taipei,11,1001001,spatial_cluster,residual_edge_mpnn,0.5880716597674565,0.07886465037861815,medium
osm,taipei,11,1001001,spatial_cluster,residual_full,0.5880716597674565,0.10022087404193333,medium
osm,taipei,11,1001001,spatial_cluster,residual_sage,0.5880716597674565,0.06049555020804094,medium
osm,taipei,11,1001001,spatial_cluster,spectral,0.5880716597674565,0.45357079894263796,medium
osm,taipei,11,1001001,spatial_cluster,spectral_second_order,0.5880716597674565,0.4535297712483632,medium
osm,taipei,11,1001002,targeted,direct_edge_mpnn,0.5880716597674565,0.045554316741580614,medium
osm,taipei,11,1001002,targeted,direct_full,0.5880716597674565,0.06968184574730117,medium
osm,taipei,11,1001002,targeted,direct_sage,0.5880716597674565,0.16299176453835684,medium
osm,taipei,11,1001002,targeted,residual_edge_mpnn,0.5880716597674565,0.026706395488445556,medium
osm,taipei,11,1001002,targeted,residual_full,0.5880716597674565,0.06031537628955562,medium
osm,taipei,11,1001002,targeted,residual_sage,0.5880716597674565,0.027956789384940412,medium
osm,taipei,11,1001002,targeted,spectral,0.5880716597674565,0.11267587505610832,medium
osm,taipei,11,1001002,targeted,spectral_second_order,0.5880716597674565,0.11258856513563005,medium
osm,taipei,22,1001000,independent,direct_edge_mpnn,0.5880716597674565,0.06486589182895341,medium
osm,taipei,22,1001000,independent,direct_full,0.5880716597674565,0.13172351888914896,medium
osm,taipei,22,1001000,independent,direct_sage,0.5880716597674565,0.11872550252427652,medium
osm,taipei,22,1001000,independent,residual_edge_mpnn,0.5880716597674565,0.09564123045255735,medium
osm,taipei,22,1001000,independent,residual_full,0.5880716597674565,0.06833279921527183,medium
osm,taipei,22,1001000,independent,residual_sage,0.5880716597674565,0.06172523227257818,medium
osm,taipei,22,1001000,independent,spectral,0.5880716597674565,0.2032138027994042,medium
osm,taipei,22,1001000,independent,spectral_second_order,0.5880716597674565,0.2031599821837748,medium
osm,taipei,22,1001001,spatial_cluster,direct_edge_mpnn,0.5880716597674565,0.13995955247803937,medium
osm,taipei,22,1001001,spatial_cluster,direct_full,0.5880716597674565,0.18001840360368948,medium
osm,taipei,22,1001001,spatial_cluster,direct_sage,0.5880716597674565,0.09145606052036745,medium
osm,taipei,22,1001001,spatial_cluster,residual_edge_mpnn,0.5880716597674565,0.11908671710546477,medium
osm,taipei,22,1001001,spatial_cluster,residual_full,0.5880716597674565,0.0710394730981121,medium
osm,taipei,22,1001001,spatial_cluster,residual_sage,0.5880716597674565,0.07147783235422266,medium
osm,taipei,22,1001001,spatial_cluster,spectral,0.5880716597674565,0.4561373772526939,medium
osm,taipei,22,1001001,spatial_cluster,spectral_second_order,0.5880716597674565,0.45603995341621795,medium
osm,taipei,22,1001002,targeted,direct_edge_mpnn,0.5880716597674565,0.10671633972430186,medium
osm,taipei,22,1001002,targeted,direct_full,0.5880716597674565,0.06153314190473216,medium
osm,taipei,22,1001002,targeted,direct_sage,0.5880716597674565,0.07936754492327656,medium
osm,taipei,22,1001002,targeted,residual_edge_mpnn,0.5880716597674565,0.10512866887945768,medium
osm,taipei,22,1001002,targeted,residual_full,0.5880716597674565,0.04924381000433305,medium
osm,taipei,22,1001002,targeted,residual_sage,0.5880716597674565,0.04911469661724944,medium
osm,taipei,22,1001002,targeted,spectral,0.5880716597674565,0.11078890637366035,medium
osm,taipei,22,1001002,targeted,spectral_second_order,0.5880716597674565,0.11060264243918871,medium
osm,taipei,33,1001000,independent,direct_edge_mpnn,0.5880716597674565,0.15690220077579997,medium
osm,taipei,33,1001000,independent,direct_full,0.5880716597674565,0.1100627291476152,medium
osm,taipei,33,1001000,independent,direct_sage,0.5880716597674565,0.06822238820445822,medium
osm,taipei,33,1001000,independent,residual_edge_mpnn,0.5880716597674565,0.10793482395762417,medium
osm,taipei,33,1001000,independent,residual_full,0.5880716597674565,0.05254830014949822,medium
osm,taipei,33,1001000,independent,residual_sage,0.5880716597674565,0.056704392517564525,medium
osm,taipei,33,1001000,independent,spectral,0.5880716597674565,0.154283881280695,medium
osm,taipei,33,1001000,independent,spectral_second_order,0.5880716597674565,0.15424499294131847,medium
osm,taipei,33,1001001,spatial_cluster,direct_edge_mpnn,0.5880716597674565,0.3027650612760343,medium
osm,taipei,33,1001001,spatial_cluster,direct_full,0.5880716597674565,0.12442226825468158,medium
osm,taipei,33,1001001,spatial_cluster,direct_sage,0.5880716597674565,0.0784180367942891,medium
osm,taipei,33,1001001,spatial_cluster,residual_edge_mpnn,0.5880716597674565,0.24302085662446835,medium
osm,taipei,33,1001001,spatial_cluster,residual_full,0.5880716597674565,0.05276506127603432,medium
osm,taipei,33,1001001,spatial_cluster,residual_sage,0.5880716597674565,0.053082098381594625,medium
osm,taipei,33,1001001,spatial_cluster,spectral,0.5880716597674565,0.3009454757112486,medium
